,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,is_bad,simple_prompt,simple_prompt.parsed.is_bad
189,e9ca0e568c18f3d4,"In my opinion, Nmate does not like Slovak editors (just look at his  blocking history and his activity on Wikipedia). I don't know lassi and Nmate's allegations are ridiculous. Best regards )",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
190,5f8fcbbbab219d8d,"Sorry to keep involving you in this issue, but please, if you ghave the time, actually view the relevant Talk Page in the Kosovo article under Dardanian kingdom section (at bottom of T.P.). You will see that it is user Lontech that is being aggressive, un-academic and contrary to what other editors have suggested. Furthermore, he has blatantly mis-quoted and mis-used references, and is making racists outbursts, all just to push a POV which is not supported by historical reality",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
191,81b24215432202e8,"Of course I am! Added potentially controversial information to the articles without consensus will not do any good for the Wiki, not to mention they would be reverted in a matter of minutes. No, I fully plan on slowly integrating information. Take a look for example at paragraph four of the HIV lead, which was recently updated per my recommendations in HIV talk.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
192,db858184cb39d89b,"""
Is there anyway to merge   Talk """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
193,ef344328e7ab9742,"Holy *2#5 

Dude, this is Broom.

The Aftermath and G-Unit record pages are being GROSSLY vandilized. Someone is complete raping the artist sections that you worked too hard to update.

Under G-Unit it should read:

Current:
G-Unit
Lloyd Banks
Tony Yayo
Young Buck
Game
Spider Loc
Young Hot Rod
Nyce
40 Glocc
Mazzaradi Fox

Former:
Olivia
M.O.P
Ma$e
Mobb Deep

and under Aftermath:

Current:
Dr. Dre
Eminem
50 Cent
Slim Da Mobster
Hayes
Game

Former:
Busta Rhymes
Rakim
Hittman
Bishop Lamont
Marsia Ambrosius
Stat Quo
Truth Hurts
Joell Ortiz
G.A.G.E
Eve
Focus...
The Firm
Tiffany Villareal

Half of the names currently there are facticious, and obviously fraud. Some of these names aren't even there. It's ridiculous. Please do something, as I don't even know where to begin.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 1
}
```",True
194,75f1431aba8332e9,"Age of consent page  move discussion 

Not sure you're still watching this article, but you may want to lend your thoughts to this discussion: Talk:Age of consent#Page move. And keep an eye on it if not already. 89.149.195.167",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
195,0b008298658b931a,"86.134.32.13
This user is vandalising Ajith and Vijay_%28actor%29 articles repeatedly. I am tired of reverting his edits. Please take action.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
196,c841640830b25b05,"""

RE: RexxS: That wasn't what I said.  My concern is that Sasata has said, """"It's pretty obvious I don't think it meets the criteria 3a (comprehensiveness), and it's also pretty obvious that we have different opinions about the comprehensiveness criterion. In its current state I would fail on that basis.""""  In agreeing with her opinon, do you agree with her statement about comprehensiveness?  My expertise and the reviewer's expertise in this field are not at issue; the issue is the misapplication of assessment criteria.  Such as issue is independent of the topic of the article   """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
197,cc6b05e8f7d2ed7c,""", 23 December 2006 (UTC)

As Tvccs has pointed out on Nick's talkpage: http://en.wikipedia.org/wiki/User_talk:Sir_Nicholas_de_Mimsy-Porpington#For_the_life_of_me...and at EL, Jimmy Wales has said the DMCA covers You Tube on Wiki. Get the Foundation attorney or Wales to make a statement in favor of the YT projectthey've been silent, but oft-invoked by the tiny minority of deleters, to inflate themselves with self-importance. The completely idiotic """"hypothetical civil case""""potential copyviobeing used to violate wiki's own copyright policy/procedure for suspected copyvios holds no water. In fact, the hypothetical civil case of libelfalse accusations of copyvio when a copyright holder asserts permissionIS somthing to actually be concerned about. For example, if someone's copyright were being infringed, we would take a complaint from them seriously. When someone says their right to post under GDFL is being infringed and they are being libelled, we should take that seriously toocall up the Foundation lawyer. The actual fact is that any hypothetical cases of either kind, with no compliant, and which there are unlikely to be damages are cases no lawyer in the world would argue. But someone *could* get pissed off enough to sue, and that is more likely if they are being treated badly/their requests ignored re copyright either way. (Re B-town, I think you just completely misunderstood the disussion at B-town/it went over your headread the last part between Arg and I....)
 10:42""",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
198,572d6174cecf09af,The full content of the article should be reinstated.  There is no justification for its removal other then an act of censorship.Vandalism by idenitied users. The original article content that has been removed provided factual information pertaining to the valid argument of teh actions of then president being unconditional and also reference to his illegal interference in the operation of Ukraine's Constitutional Court along with quotations from PACE reports on the judiciary of Ukraine and the need for the Constitutional Court to rule on the validity of the presidents actions.,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
199,362f91a1093a8fa0,Can I leave that to your discretion? I don't mind anyone else unblocking. I don't have time tonight to deal with it.  Thanks.,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
200,6e549bb1d91b309b,"Anti-catholicism 

An anonIP added that Category to the article, I removed it since the movie never mentions catholicism in any way. If folks disagree with this move, please bring it here.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
201,09daddfa2f7d3a8d,Daysleeper STOP Vandalizing FDNY Page,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
202,b5e6228868cb1276,"""
Details2: I can understand that you would like to have the whole thing rewritten to cast a more favorable light on TFI but your statement that nothing is all black or white does not fit with regards to your description of FFing. Berg's letters, his language, Marias language and letters, letters such as """"Make It Pay"""" """"God's Whores"""", The King Arthur Series, and many many more, make it clear that FFing was prostitution with a sordid twist of Jesus being behind it all. I think if someone from NAMBLA said """"Our detractors say we molest little boys but we say we show them love, nothing is black and white"""" that a minority of people, probably molesters themselves, would see it that way.
I don't think the public gets a fair view of TFI since they don't have access here to read for themselves the full content of those letters and many others. Letters like #3029JNR- Loving Jesus Part 3-JETTS is but one letter that has statements showing that certain practices should not be revealed to outsiders. If TFI has nothing to hide, """"Burn After Reading"""" letters would never have been necessary. Despite precautions, publications continue to leak from TFI as people jump ship. Until the family """"secrets"""" are known and not denied, only then can true discussion occur about what TFI is, was or is to become. -Warheit""",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
203,9a537465570c5920,"May 2008 
 Please stop your disruptive editing, such as the edit you made to Inuit. If your vandalism continues, you will be blocked from editing Wikipedia.    
If this is a shared IP address, and you didn't make any unconstructive edits, consider creating an account for yourself so you can avoid further irrelevant warnings.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
204,54ce51708e068e64,"Phi Sigma Alpha GA nomination 

Hey hope you are well, I nominated it and now Phi Sigma Alpha is currently a good article nominee,  please when you have the time could you review it.  Thanks",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
205,873d10c55836cfe4,Through a website full of lies created by you? How is that a valid source?,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
206,83724f1363a52993,"Hi Stephen, very considerate of you to let me know. I saw that you also blocked the offending user, good call! I've commended your work on Wikipedia:Administrator review/StephenBuxton your admin review page. Cheers,  雲‍水",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
207,8b9ef798cca98d89,"""
Plus it says this on the list """"† Yet to be announced as either Non-playable or playable."""" so this means Dr.Doom was announced but, we waiting for more information. """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
208,3cbd12dd1b16f5b1,"Alright Blue, You and I are having some differences at the moment but I only put the table and game summary back in for a moment so that I could print it out with the images for my teacher. My intentions were to stick with the compromise that you made and I apologize for not taking them out after I printed the article as I planned. If you can I would appreciate it if you went back to the compromise and kept the images and the rest of the article.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
209,a9040e4fe547fe38,"""

This should not have passed GA.  It is not """"focused"""" on the topic.  The extent of review at FAC was very sparse as well.""",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
210,21689c152297257c,"""

Speedy deletion of Howevercomma
 A tag has been placed on Howevercomma, requesting that it be speedily deleted from Wikipedia. This has been done under section G1 of the criteria for speedy deletion, because the page appears to have no meaningful content or history, and the text is unsalvageably incoherent. If the page you created was a test, please use the sandbox for any other experiments you would like to do. Feel free to leave a message on my talk page if you have any questions about this. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines. Yngvarr  """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
211,e84063185d351247,"""

Oh Mark, for shame! Why lie? I didn't get banned from the Clitoris article for any such thing. I didn't get banned from it at all. I was banned from removing the picture that upset several editors. You pretended you had a """"unanimous"""" """"consensus"""" then too. I didn't constantly run any polls. That's a downright lie too. Why would I? I don't think polls demonstrate consensus and I oppose their use to settle content disputes. I've expressed that view many, many times. The dispute on clitoris in fact centred around a group of editors who were bullying minority-view editors because they had won a vote. They largely refused to discuss the salient issues because, they believed, they had won a vote and that was that. (Careful Tony Sidaway watchers will note that on Talk:Clitoris he was insistent that winning a vote was the same as having a consensus but on Talk:something about B roads, he had changed his tune and thought that votes were evil. Like most of the people who voted here, it's one rule when it fits your POV, another when it doesn't.) This title is shockingly POV. That you can line up a bunch of editors who share the POV that it pushes to vote and say no it's not doesn't actually not make it so, but I've given up trying to get editors to accept that the proZionist stance that is so common in your home country is not actually """"neutral"""". I advise the other editors here that their commitment to NPOV will not be rewarded, because it simply is not shared by everyone here.  

""",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 1
}
```",True
212,a43f340ba055c46b,"""
Historians and travel guides use a famous term (for over 300 years). People need to know that.   Oreo Priest still has not explained where the confusion comes in  the dictionary that omitted the term was in fact a beginners dictionary that omitted many term used in Wikipedia. I think people come here to broaden their cultural experience. The suggestion about using """"cockfighting arena"""" is a hilarious blooper.   """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
213,aa053b26fe07b680,"""

Fair use rationale for File:Panda and Polar Bear.jpg
Thanks for uploading or contributing to File:Panda and Polar Bear.jpg. I notice the file page specifies that the file is being used under fair use but there is not a suitable explanation or rationale as to why each specific use in Wikipedia constitutes fair use. Please go to the file description page and edit it to include a fair use rationale.

If you have uploaded other fair use media, consider checking that you have specified the fair use rationale on those pages too. You can find a list of 'file' pages you have edited by clicking on the """"my contributions"""" link (it is located at the very top of any Wikipedia page when you are logged in), and then selecting """"File"""" from the dropdown box. Note that any non-free media lacking such an explanation will be deleted one week after they have been uploaded, as described on criteria for speedy deletion. If you have any questions please ask them at the Media copyright questions page. Thank you. ()(Talk) """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
214,89cc5e1607516bc6,"""==Sockpuppetry case==
 
Your name has been mentioned in connection with a sockpuppetry case. Please refer to Wikipedia:Sockpuppet investigations/Ayalas for evidence. Please make sure you make yourself familiar with the guide to responding to cases before editing the evidence page.   """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
215,f6dc6f5ca905d682,"""

No, you're getting it wrong. This is not a personal preference but a use of the tools available here at Wikipedia. I'm not disobeying the WP:NPOV policy, since I'm being neutral in relation to both systems. By adding the color green to a positive answer (a """"yes"""" for example) or red to a negative answer (a """"no"""" for example), like its default use, I'm not stating that a system is better than another in a certain aspect, I'm simply using the tools available without breaking any Wikipedia rules/policies.   """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
216,458a1b60b5b0b4e1,"""
Unfunny. (talk to me) """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
217,6d2a0bfdaa6f3b02,"""

N. D. Ahuja, The essence and the fragrance, 1975
""""However, 'legalism' (fiqak) and 'letterism' (tafsir) engulfed the teachings of 
the Prophet with lapse of time and the Esseence of God-Realization was, to a
great extent, lost in the cob-webs created by Ulema-i-su ie the self-seeking """"



letterism - sometimes zaahiri, sometimes tafsir

druggie religious shite""",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 1
}
```",True
218,95f0bdd93731a697,"""
Because it is a non-notable fansite and they are often considered inappropriate links to add to the articles like Dogs according to WP:LINKS.  Please discontinue readding it, thank you. (talk) """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
219,178f02ccd2f4277b,", stop cencoring my words. Your manners are disruptive, i answered you. Why are you attacking me?",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
220,a1e8b1c0aed356d1,"""
OK, NOBODY has breached into my account, just myself, breaching into my own account. After seeing all of that vandalism on  page, that sort of altered my Wikipedian-ness, and that's where those disruptive edits started. But I PROMISE to not do that anymore. So, this has all been a big misunderstanding.  """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
221,cf4c0d892d328aaa,"""

 Deceased Wikipedians 

I see no need to use a euphemism ever. Why can't we just come out and say """"died""""? We know what you're saying; don't dodge it. Ten Pound Hammer, his otters and a clue-bat • (Otters want attention) """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
222,4a92641a3c6ece98,"South African Barnstar of National Merit 

Wow!  Not expected and not really deserved!  There are so many WWI and WWII battles and events which are well covered from the British, Australian, Canadian and NZ perspective - but sadly lack the S Afr side of the story.  I was merely trying to start to fill this gap.  Thanks and regards.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
223,083e8e6fbd557630,"ambassador program and IRC 

Hi! I responded on my talk page.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
224,1a0fb2b791d98e5e,"""

 ITN for Naxalite-Maoist insurgency 

On 13 July, 2009, In the news was updated with a news item that involved the article Naxalite-Maoist insurgency, which you recently nominated and substantially updated. If you know of another interesting news item involving a recently created or updated article, then please suggest it on the In the news candidates page.  ''''''T♦Nominate! """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
225,1db53abd72eea555,answer me NOW I WANT TO KNOW WHY ARE YOU BEING SO RUDE AND MEAN IM TRYING TO BE NICE JUST ANSWER THE QUESTION!,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 1
}
```",True
226,a1ae8957d17adc98,"""

REPLY

Thank you for your personal opinion.  I will discuss on the http://en.wikipedia.org/wiki/Talk:Voter_ID_laws_in_the_United_States.  """"Photo ID Required"""" is a better, direct reference for http://en.wikipedia.org/wiki/Voter_ID_laws_in_the_United_States. It is a statement of fact instead of  your editorial of """"Strict"""".  Since you value fact over ideology, I have to assume opinion as well but when you use the word strict, you are projecting an opinion. When that happens, who is really the vandal?   """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
227,eda4f3df1da9258c,"I missed out on the earlier festivities, but glad to have been able to add one in the support column.  Now its time to train atWP:SPI ;)  In all seriousness, it really will help you in everything else you do, from patrolling to dispute resolution and help you hone your skills in researching through histories and comparing diffs. Of course, we also need the help.  The current lull is an exception to a board that is typically very backlogged.   - 2¢  ©  Join WER",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
228,9dfdfd547bcfa616,"Ive had a go, tell me what you think.   

Tweaked what you did a bit Metao. The D page is locked for editing by registered users only, so you should still be able to edit.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
229,46d096e760e55d08,"Not to mention, he's a nobody. He's his biggest fan - just look at his Wikipedia page history.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
230,caac240850c9aea3,"""
The """"See Also"""" section of this article seems to of disappeared sometime recently...  """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
231,32a2eb852b5d1701,"== Edits in Kasi genealogy 

Aadil Bahi I did not made any changing in Kassi genealogy however many thanks for the concern,Aslam Kassi",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
232,e2287d823602d9cb,As i said before...abt 300 yrs back the nairs didnt have their own land..they were tenants of the namboodiris and fought for them as well...during times of peace they would serve the namboodiris and tht is wht i mean by sudroid jobs,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
233,baa6a438f9c768ad,"""
This is correct: he makes claims like """"one in three road deaths are due to speed cameras"""", and I refute them in detail citing sources.  He doesn't like that very much -) But as far as I'm concerned it's all ancient history, since Smith has not trolled visited the cycling newsgroup for at least a year, and I have quite enough to do without going looking for him in his own forums. But the major source of grudge, I think, is an article in Which? where I pointed the journalist to some crucial data showing that Smith's """"one in three"""" claim is absurd.  The portrait of Smith painted by this article was less than flattering (yes, you guessed it, he called it libellous!) -  [T]/[C] (W) '''' """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
234,1a42a4116eb84db5,"""

It's OK, at least I will get unblocked tomorrow and I promise not to be disorderly anymore regarding matters like this. (give him tirade • check out damage) """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
235,5dbcde6b8b88cb5b,"Speedy Deletion
Should be deleted, as no one has done anything to it yet.
It is not generally good encycopaedic content.

A clone LOGO program does not deserve a place on WikiPedia

yours,
86.14.136.32",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
236,4dc2da201e444ce7,WHat sare you guys talking about that i not cool.,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
237,b2405ce2b5491cfb,The National Records say he was born in 1951.,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
238,72de56ca70db1f8d,"Help

Do you know when Godsmack is coming back  Godsmack00755",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
239,bb9669f16844984e,".

but notice also that it is a timeline.  Yes people are fans of the bands from previos years, but there are no popular hard rock bands to put in the modern section.  i think this is what it means by hard rock is not as popular",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
240,2e52e43ef799fa4e,"Please do not vandalise Wikipedia, as you did at Debbie Harry, even if you intend to revert the changes. You can use the sandbox to experiment with editing.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
241,03909226402bf94e,"Limited support under Android 1.9 / 2.2 native browser(s)? 

I'm seeing some limitations in what SVG content will render properly under the default browser (or alternative browsers) running on Android 1.9. I believe this is also true for Android 2.2. The SVG wikipedia page doesn't provide any insight regarding Android support for SVG.

Can anyone confirm what support there is for SVG under the Android browser(s), and update the Wikipedia content accordingly?

Thanks, Paul.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
242,925a0a8c4f357055,Wikipedia is a repository of verifiable facts which can be authenticated through authoritative outside sources.  It is not a repository of either of our opinions on political platforms or babysitting.,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
243,3718db81397e7239,"I personally want nothing more to do with this, as I believe many English and Italian editors would agree.  This project is ruined when it just becomes a game of extended warfare to push nationalistic ideas on Wikipedia.  You guys do not even realize this, do you?",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
244,37688298a3cf371d,"""

Hi Red - When you get a chance, take a look at the Charles E. Bassett article. I've addressed just about all of the suggestions that you have made - at least up to this point. It may require further tweaking, here and there, but I think you'll find my latest version very much closer to what you hand in mind. While I have your attention  I had an idea that you might be able to assist with - since your technical chops are undoubtedly better than mine. In short - Is it possible to move the """"Dodge City Peace Commission"""" photo from its current location, blow it up to a larger size, and place that enlarged photo so that it is placed in what is currently a large blank space next to the Table of Contents? I think it would make a far more attractive page. I probably should mention that, prior to turning to writing full-time, I worked for several years as a corporate art director - who specialized in page layouts. Let me know what you think about the idea. Also let me know if there are any remaining issues with the Bassett article that you think should be addressed. I'm sure we can work together.   """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
245,6df2bfc30c068f6e,Now you need to put an explantion of the tag on the talk page. I don't need this shit anymore and want away from Wikipedia and it's insane concept. Good luck with article.,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 1
}
```",True
246,e661e44bd0f98447,"""

 Recent edits 

Recent edits come from the source www.bruenn.org, but I would rather accept official sources like  and , first one is University of Brno and second official pages. ≈talk≈ """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
247,afc2ed478284f278,"""

Well. On first look it seems like it's notable enough so I would suggest you start a WP:SANDBOX page titled ''User:HornToadXi/ArticleName;; and I'll review your work there and give you relevant tips (see also Wikipedia:Tutorial). Once the article reaches a basic level we can move it into the main-space.
Hope this helps you get started, let me know if there's any questions. Chalk Talk """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
248,35200136819c2871,"You don't like people being pointed out what you are up to, do you? 

You don't like people being pointed out what you are up to, do you?

You don't like your modus operandi being documented, do you?

Every one's a vandal, except for you. Every one's a POV, except for you.

What sort of kid were you?  Always running off to tell the teachers, to turn folk as a prefect? 

I wish I knew the correct psychological terminology for it .... I will recognise it in time. 

Obviously suppressant controlling type. 

But the strangest thing is willingness to persistent dishonest and denial.

You would have made an excellent kapo*, 

Definition ; Kameradenpolizei, refers to individuals who have been recruited by an enemy to police their own people. The term was used to describe concentration camp prisoners who were appointed to supervise other prisoners. They received more privileges than normal prisoners and were often brutal to the other prisoners.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 1
}
```",True
249,3850fffc0839cecf,"Welcome!

Hello, Raphaelstone, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
Tutorial
How to edit a page and How to develop articles
How to create your first article (using the Article Wizard if you wish)
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your messages on discussion pages using four tildes (~~~~); this will automatically insert your username and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or ask your question on this page and then place {{helpme}} before the question. Again, welcome!",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
250,9335d186c623911e,"""

 well well, looks like we have the usual suspects, Fatdix, Hectorian, Khoikhoi and Latinus from the """"Armenian Genocide"""" topic who are, it seems, ganging up to hijack this topic. You fools are so predictable and pathetic, stop whining and get over your superiority complexes already!
 Sorry, I forgot to mention NikoSliver, the Greek fanatic who regularly tries to sully topics related to Turkey.""",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 1
}
```",True
251,3fa4cf15f7345d0a,"Hey 

Hey man, or you a moderator, or editor or whatever?",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
252,b30291c107954793,"""
As was noted down below, """"anti-judaism"""" directs here, and """"anti-Judaism"""" directs to """"anti-Judaism"""". If they're the same thing, they should be the same article.  '''' """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
253,2e75f20084f2c003,"Can you look at this please 

keeping in mind",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
254,f85c9f6c7928fc7f,These primary source op-eds and advocacy sites are poor quality sources. Please remember to sign your posts with four tildes.,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
255,fbd8edc24a81836b,"Thanks, i dont mean to bother you but i would like to use the undercover source over the other one for a few sale amounts, they are
mariah carey -daydream (mariah carey album)-25M instead of 22M
Mariah Carey-Music Box (album)-32M instead of 28M
and those two on the mariah carey discography and also these on the discography
charmbeacelet-4.2M to 5M
butterfly-12 to 15.5M
teom-10 to 10.2 M

thanks,if you approve the changes that will be great, thanks",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
256,fda4248a86bc109f,"Cobden, Ontario

Hello, I'm a moderate user of wikipedia. My Opus for this site has to be the article I wrote on Cobden, Ontario. This is my home town and I did a lot of research into it's history and everything so that I could make a good article on it. I have received a lot of comments from people in my town about the article and a lot of them have told me they learned things that they didn't know before. Recently a user named Bearcat has merged a lot of stub articles into the article about their region. I'm not sure what the policy is on this. Most of the articles were about very unnotible places (mclarens settlement being the best example). But I'm a little unclear on why he seems to insist on merging cobden aswell. The article was over 10,000 words long. I know that there doesn't need to be articles on everything on earth but, and I realize I may be the minority on this, it seems like towns  should have their own articles. I mean.... people may want information about them and it was hard for me to find it all. Now the information is all broken up and scattered across the whitewater region article. 

Anyways, the reason I'm bothering you with this is because you seem like you would probably know a little more about wikipolicy than me and I saw you get involved before. I guess you could say I'm asking for your help and opinion. And my main question is this: Are towns not worthy, ever, of their own article?

Ok, thanx",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
257,d8f6f0faf187b8de,"Thanks for The Help
Thanks for the help on The Secret History of the IRA page.  WH.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
258,1ab848fe6e374f6b,Has anyone uploaded the relevant images to commons yet?(t•c),0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
259,b570b11a7c7b6e27,"""
Paul, you seem to be assuming that everyone with an M.D. Is engaged in evidence based practice, while this is clearly not the case. You further appear to be asserting that users of specific treatment modalities, e.g. massage, are engaged in """"naturopathic"""" treatment. This is a false generalization, as the use of one modality does not imply the use of the whole suite.  come howl! """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
260,f7e745e0132561a3,"Yeah, you're right as well. It's the best pain-in-the-ass thing for the music articles. Thanks for responding by the way.",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
261,b8e69b8bba162d71,"""

 Arundhati Roy's controversial comments on Gujarat riots in 2002 missing in """"Advocacy and controversy"""" section 

Hi,

Arundhati Roy's comments on Gujarat riots of 2002 that came in Outlook magazine when the riots were happening, which got very high media attention, when the enquiry proved false and subsequent apology was published in the same magazine, are one of the biggest controversial statement ever issued by her, which triggered widespread violence during the riots, is missing from """"Advocacy and controversy"""" section of the wikipedia article about 'Arundhati Roy"""".

Some of the comments in the article published in the Outlook magazine were 

""""Last night a friend from Baroda called. Weeping. It took her fifteen minutes to tell me what the matter was. It wasn't very complicated. Only that Sayeeda, a friend of hers, had been caught by a mob. Only that her stomach had been ripped open and stuffed with burning rags. Only that after she died, someone carved 'OM' on her forehead.""""

""""A mob surrounded the house of former Congress MP Iqbal Ehsan Jaffri. His phone calls to the Director-General of Police, the Police Commissioner, the Chief Secretary, the Additional Chief Secretary (Home) were ignored. The mobile police vans around his house did not intervene. The mob broke into the house. They stripped his daughters and burned them alive. Then they beheaded Ehsan Jaffri and dismembered him. Of course it's only a coincidence that Jaffri was a trenchant critic of Gujarat Chief Minister, Narendra Modi, during his campaign for the Rajkot Assembly by-election in February.""""

Please refer to the below citations and for further details 

1) """"Democracy - Who's she when she's at home?"""" (Outlook magazine, MAY 06, 2002 issue)  http://www.outlookindia.com/article.aspx?215477

2) """"To the Jaffri Family, An Apology"""" (Her apology posted in Outlook magazine, MAY 27, 2002 issue)  http://www.outlookindia.com/feedbacks.aspx?typ=100&val;=215477&source;=published&commentid;=27001#27001

3) """"Fiddling With Facts As Gujarat Burns"""" - by BALBIR K. PUNJ (Outlook magazine, MAY 27, 2002 issue)  http://www.outlookindia.com/article.aspx?215755

Thanks and regards,
Prasanth    """,0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
262,156065176332d669,"""::Root's screenshot is exactly how it looks for me (monobook  and latest Google Chrome).  | Penny for your thoughts?   

""",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
263,e965b1f7f2fd2e88,"""''bananas r the best food in the world it
 was so funny today because on a sheet 
on the web it said a quote like """"this is my 
favorite food"""" and a guy said """"who would 
say that"""" and another guy said """"a banana 
would if he was his fav food""""!!!!!!!#1 if you were there

""",0,0,0,0,0,0,False,"```json
{
  ""is_bad"": 0
}
```",False
